from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes
QLD,Dawson,-20.204,148.003,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Dawson,-20.204,148.003,QLD,Leichhardt,-14.357,143.121,1126142,66454
QLD,Dawson,-20.204,148.003,QLD,Lilley,-27.377,153.071,1166706,46676
QLD,Dawson,-20.204,148.003,QLD,Longman,-27.014,152.895,1134659,45445
QLD,Dawson,-20.204,148.003,QLD,Maranoa,-25.807,144.718,962277,60178
QLD,Dawson,-20.204,148.003,QLD,McPherson,-28.148,153.399,1270123,50610
QLD,Dawson,-20.204,148.003,QLD,Moncrieff,-28.008,153.385,1249560,49978
QLD,Dawson,-20.204,148.003,QLD,Moreton,-27.564,153.031,1187256,48030
QLD,Dawson,-20.204,148.003,QLD,Oxley,-27.609,152.933,1193512,48136
QLD,Dawson,-20.204,148.003,QLD,Petrie,-27.246,153.039,1149277,46023
QLD,Dawson,-20.204,148.003,QLD,Rankin,-27.642,153.094,1199771,47976
QLD,Dawson,-20.204,148.003,QLD,Ryan,-27.470,152.851,1193272,48482
QLD,Dawson,-20.204,148.003,QLD,Wide Bay,-25.913,152.559,988029,39375
QLD,Dawson,-20.204,148.003,QLD,Wright,-27.917,152.674,1248765,50208
QLD,Dawson,-20.204,148.003,QLD,Brisbane Airport,-27.394903,153.121228,1172022,46784
QLD,Dickson,-27.271,152.847,QLD,Fadden,-27.793072,153.356213,96426,4921
QLD,Dickson,-27.271,152.847,QLD,Fairfax,-26.586,152.888,111641,5192
QLD,Dickson,-27.271,152.847,QLD,Fisher,-26.789,152.899,81211,4458
QLD,Dickson,-27.271,152.847,QLD,Flynn,-24.491,149.664,647225,27556
QLD,Dickson,-27.271,152.847,QLD,Forde,-27.762,153.181,80496,4333
QLD,Dickson,-27.271,152.847,QLD,Griffith,-27.486,153.062,39965,2906
QLD,Dickson,-27.271,152.847,QLD,Groom,-27.484,151.653,192286,9519
QLD,Dickson,-27.271,152.847,QLD,Herbert,-19.208,146.616,1359068,54617
QLD,Dickson,-27.271,152.847,QLD,Hinkler,-25.183,152.385,320898,13121
QLD,Dickson,-27.271,152.847,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Dickson,-27.271,152.847,QLD,Leichhardt,-14.357,143.121,2229407,110679
QLD,Dickson,-27.271,152.847,QLD,Lilley,-27.377,153.071,34918,2441
QLD,Dickson,-27.271,152.847,QLD,Longman,-27.014,152.895,53754,3202
QLD,Dickson,-27.271,152.847,QLD,Maranoa,-25.807,144.718,1079997,55922
QLD,Dickson,-27.271,152.847,QLD,McPherson,-28.148,153.399,135386,6279
QLD,Dickson,-27.271,152.847,QLD,Moncrieff,-28.008,153.385,114822,5648
QLD,Dickson,-27.271,152.847,QLD,Moreton,-27.564,153.031,55317,3453
QLD,Dickson,-27.271,152.847,QLD,Oxley,-27.609,152.933,52883,3338
QLD,Dickson,-27.271,152.847,QLD,Petrie,-27.246,153.039,31964,2293
QLD,Dickson,-27.271,152.847,QLD,Rankin,-27.642,153.094,64693,3819
QLD,Dickson,-27.271,152.847,QLD,Ryan,-27.470,152.851,44350,3054
QLD,Dickson,-27.271,152.847,QLD,Wide Bay,-25.913,152.559,209342,8723
QLD,Dickson,-27.271,152.847,QLD,Wright,-27.917,152.674,108136,5410
QLD,Dickson,-27.271,152.847,QLD,Brisbane Airport,-27.394903,153.121228,42747,2675
QLD,Fadden,-27.793072,153.356213,QLD,Fairfax,-26.586,152.888,172731,7398
QLD,Fadden,-27.793072,153.356213,QLD,Fisher,-26.789,152.899,148409,6828
QLD,Fadden,-27.793072,153.356213,QLD,Flynn,-24.491,149.664,708315,29762
QLD,Fadden,-27.793072,153.356213,QLD,Forde,-27.762,153.181,26602,1707
QLD,Fadden,-27.793072,153.356213,QLD,Griffith,-27.486,153.062,58708,2973
QLD,Fadden,-27.793072,153.356213,QLD,Groom,-27.484,151.653,197592,9034
QLD,Fadden,-27.793072,153.356213,QLD,Herbert,-19.208,146.616,1420157,56823
QLD,Fadden,-27.793072,153.356213,QLD,Hinkler,-25.183,152.385,381987,15327
QLD,Fadden,-27.793072,153.356213,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Fadden,-27.793072,153.356213,QLD,Leichhardt,-14.357,143.121,2290496,112885
QLD,Fadden,-27.793072,153.356213,QLD,Lilley,-27.377,153.071,68738,3296
QLD,Fadden,-27.793072,153.356213,QLD,Longman,-27.014,152.895,120324,5350
QLD,Fadden,-27.793072,153.356213,QLD,Maranoa,-25.807,144.718,1078716,56030
QLD,Fadden,-27.793072,153.356213,QLD,McPherson,-28.148,153.399,58723,2839
QLD,Fadden,-27.793072,153.356213,QLD,Moncrieff,-28.008,153.385,38160,2207
QLD,Fadden,-27.793072,153.356213,QLD,Moreton,-27.564,153.031,51609,2908
QLD,Fadden,-27.793072,153.356213,QLD,Oxley,-27.609,152.933,56578,2681
QLD,Fadden,-27.793072,153.356213,QLD,Petrie,-27.246,153.039,90860,4329
QLD,Fadden,-27.793072,153.356213,QLD,Rankin,-27.642,153.094,40555,2329
QLD,Fadden,-27.793072,153.356213,QLD,Ryan,-27.470,152.851,81341,4093
QLD,Fadden,-27.793072,153.356213,QLD,Wide Bay,-25.913,152.559,270432,10929
QLD,Fadden,-27.793072,153.356213,QLD,Wright,-27.917,152.674,100099,4998
QLD,Fadden,-27.793072,153.356213,QLD,Brisbane Airport,-27.394903,153.121228,67247,3113
QLD,Fairfax,-26.586,152.888,QLD,Fisher,-26.789,152.899,48856,3334
QLD,Fairfax,-26.586,152.888,QLD,Flynn,-24.491,149.664,551300,23896
QLD,Fairfax,-26.586,152.888,QLD,Forde,-27.762,153.181,155802,6786
QLD,Fairfax,-26.586,152.888,QLD,Griffith,-27.486,153.062,116726,5553
QLD,Fairfax,-26.586,152.888,QLD,Groom,-27.484,151.653,266715,12015
QLD,Fairfax,-26.586,152.888,QLD,Herbert,-19.208,146.616,1263143,50957
QLD,Fairfax,-26.586,152.888,QLD,Hinkler,-25.183,152.385,224973,9460
QLD,Fairfax,-26.586,152.888,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Fairfax,-26.586,152.888,QLD,Leichhardt,-14.357,143.121,2133482,107018
QLD,Fairfax,-26.586,152.888,QLD,Lilley,-27.377,153.071,107276,4799
QLD,Fairfax,-26.586,152.888,QLD,Longman,-27.014,152.895,75227,3568
QLD,Fairfax,-26.586,152.888,QLD,Maranoa,-25.807,144.718,1090540,55410
QLD,Fairfax,-26.586,152.888,QLD,McPherson,-28.148,153.399,210691,8732
QLD,Fairfax,-26.586,152.888,QLD,Moncrieff,-28.008,153.385,190128,8100
QLD,Fairfax,-26.586,152.888,QLD,Moreton,-27.564,153.031,127825,6153
QLD,Fairfax,-26.586,152.888,QLD,Oxley,-27.609,152.933,134080,6258
QLD,Fairfax,-26.586,152.888,QLD,Petrie,-27.246,153.039,89846,4145
QLD,Fairfax,-26.586,152.888,QLD,Rankin,-27.642,153.094,140339,6098
QLD,Fairfax,-26.586,152.888,QLD,Ryan,-27.470,152.851,133841,6604
QLD,Fairfax,-26.586,152.888,QLD,Wide Bay,-25.913,152.559,113418,5062
QLD,Fairfax,-26.586,152.888,QLD,Wright,-27.917,152.674,189333,8330
QLD,Fairfax,-26.586,152.888,QLD,Brisbane Airport,-27.394903,153.121228,112589,4907
QLD,Fisher,-26.789,152.899,QLD,Flynn,-24.491,149.664,590819,25612
QLD,Fisher,-26.789,152.899,QLD,Forde,-27.762,153.181,131617,6302
QLD,Fisher,-26.789,152.899,QLD,Griffith,-27.486,153.062,92542,5069
QLD,Fisher,-26.789,152.899,QLD,Groom,-27.484,151.653,218230,9654
QLD,Fisher,-26.789,152.899,QLD,Herbert,-19.208,146.616,1302662,52673
QLD,Fisher,-26.789,152.899,QLD,Hinkler,-25.183,152.385,264492,11176
QLD,Fisher,-26.789,152.899,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Fisher,-26.789,152.899,QLD,Leichhardt,-14.357,143.121,2173001,108734
QLD,Fisher,-26.789,152.899,QLD,Lilley,-27.377,153.071,83090,4314
QLD,Fisher,-26.789,152.899,QLD,Longman,-27.014,152.895,41817,2654
QLD,Fisher,-26.789,152.899,QLD,Maranoa,-25.807,144.718,1053767,54461
QLD,Fisher,-26.789,152.899,QLD,McPherson,-28.148,153.399,186507,8248
QLD,Fisher,-26.789,152.899,QLD,Moncrieff,-28.008,153.385,165944,7616
QLD,Fisher,-26.789,152.899,QLD,Moreton,-27.564,153.031,103640,5669
QLD,Fisher,-26.789,152.899,QLD,Oxley,-27.609,152.933,109896,5774
QLD,Fisher,-26.789,152.899,QLD,Petrie,-27.246,153.039,65662,3661
QLD,Fisher,-26.789,152.899,QLD,Rankin,-27.642,153.094,116153,5614
QLD,Fisher,-26.789,152.899,QLD,Ryan,-27.470,152.851,109657,6120
QLD,Fisher,-26.789,152.899,QLD,Wide Bay,-25.913,152.559,152936,6779
QLD,Fisher,-26.789,152.899,QLD,Wright,-27.917,152.674,165149,7846
QLD,Fisher,-26.789,152.899,QLD,Brisbane Airport,-27.394903,153.121228,88407,4423
QLD,Flynn,-24.491,149.664,QLD,Forde,-27.762,153.181,691275,29086
QLD,Flynn,-24.491,149.664,QLD,Griffith,-27.486,153.062,652198,27853
QLD,Flynn,-24.491,149.664,QLD,Groom,-27.484,151.653,518180,22417
QLD,Flynn,-24.491,149.664,QLD,Herbert,-19.208,146.616,905615,35859
QLD,Flynn,-24.491,149.664,QLD,Hinkler,-25.183,152.385,450600,19410
QLD,Flynn,-24.491,149.664,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Flynn,-24.491,149.664,QLD,Leichhardt,-14.357,143.121,1775954,91920
QLD,Flynn,-24.491,149.664,QLD,Lilley,-27.377,153.071,642746,27099
QLD,Flynn,-24.491,149.664,QLD,Longman,-27.014,152.895,610700,25868
QLD,Flynn,-24.491,149.664,QLD,Maranoa,-25.807,144.718,932116,49956
QLD,Flynn,-24.491,149.664,QLD,McPherson,-28.148,153.399,746163,31033
QLD,Flynn,-24.491,149.664,QLD,Moncrieff,-28.008,153.385,725600,30401
QLD,Flynn,-24.491,149.664,QLD,Moreton,-27.564,153.031,663297,28453
QLD,Flynn,-24.491,149.664,QLD,Oxley,-27.609,152.933,643851,28038
QLD,Flynn,-24.491,149.664,QLD,Petrie,-27.246,153.039,625318,26446
QLD,Flynn,-24.491,149.664,QLD,Rankin,-27.642,153.094,675810,28399
QLD,Flynn,-24.491,149.664,QLD,Ryan,-27.470,152.851,669313,28905
QLD,Flynn,-24.491,149.664,QLD,Wide Bay,-25.913,152.559,496540,21320
QLD,Flynn,-24.491,149.664,QLD,Wright,-27.917,152.674,664841,29139
QLD,Flynn,-24.491,149.664,QLD,Brisbane Airport,-27.394903,153.121228,648061,27207
QLD,Forde,-27.762,153.181,QLD,Griffith,-27.486,153.062,43247,2286
QLD,Forde,-27.762,153.181,QLD,Groom,-27.484,151.653,182131,8347
QLD,Forde,-27.762,153.181,QLD,Herbert,-19.208,146.616,1404696,56136
QLD,Forde,-27.762,153.181,QLD,Hinkler,-25.183,152.385,366526,14640
QLD,Forde,-27.762,153.181,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Forde,-27.762,153.181,QLD,Leichhardt,-14.357,143.121,2275035,112198
QLD,Forde,-27.762,153.181,QLD,Lilley,-27.377,153.071,53276,2609
QLD,Forde,-27.762,153.181,QLD,Longman,-27.014,152.895,104863,4663
QLD,Forde,-27.762,153.181,QLD,Maranoa,-25.807,144.718,1063254,55343
QLD,Forde,-27.762,153.181,QLD,McPherson,-28.148,153.399,68775,3112
QLD,Forde,-27.762,153.181,QLD,Moncrieff,-28.008,153.385,48212,2481
QLD,Forde,-27.762,153.181,QLD,Moreton,-27.564,153.031,36147,2221
QLD,Forde,-27.762,153.181,QLD,Oxley,-27.609,152.933,41116,1994
QLD,Forde,-27.762,153.181,QLD,Petrie,-27.246,153.039,75398,3642
QLD,Forde,-27.762,153.181,QLD,Rankin,-27.642,153.094,20859,1650
QLD,Forde,-27.762,153.181,QLD,Ryan,-27.470,152.851,65879,3406
QLD,Forde,-27.762,153.181,QLD,Wide Bay,-25.913,152.559,254970,10242
QLD,Forde,-27.762,153.181,QLD,Wright,-27.917,152.674,80046,3722
QLD,Forde,-27.762,153.181,QLD,Brisbane Airport,-27.394903,153.121228,51786,2426
QLD,Griffith,-27.486,153.062,QLD,Groom,-27.484,151.653,162354,8000
QLD,Griffith,-27.486,153.062,QLD,Herbert,-19.208,146.616,1369329,54911
QLD,Griffith,-27.486,153.062,QLD,Hinkler,-25.183,152.385,331159,13414
QLD,Griffith,-27.486,153.062,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Griffith,-27.486,153.062,QLD,Leichhardt,-14.357,143.121,2239668,110972
QLD,Griffith,-27.486,153.062,QLD,Lilley,-27.377,153.071,17909,1234
QLD,Griffith,-27.486,153.062,QLD,Longman,-27.014,152.895,69496,3437
QLD,Griffith,-27.486,153.062,QLD,Maranoa,-25.807,144.718,1043477,54996
QLD,Griffith,-27.486,153.062,QLD,McPherson,-28.148,153.399,96771,4178
QLD,Griffith,-27.486,153.062,QLD,Moncrieff,-28.008,153.385,76208,3546
QLD,Griffith,-27.486,153.062,QLD,Moreton,-27.564,153.031,12856,1382
QLD,Griffith,-27.486,153.062,QLD,Oxley,-27.609,152.933,22951,1819
QLD,Griffith,-27.486,153.062,QLD,Petrie,-27.246,153.039,40031,2417
QLD,Griffith,-27.486,153.062,QLD,Rankin,-27.642,153.094,26310,1684
QLD,Griffith,-27.486,153.062,QLD,Ryan,-27.470,152.851,27528,2232
QLD,Griffith,-27.486,153.062,QLD,Wide Bay,-25.913,152.559,219604,9017
QLD,Griffith,-27.486,153.062,QLD,Wright,-27.917,152.674,78204,3891
QLD,Griffith,-27.486,153.062,QLD,Brisbane Airport,-27.394903,153.121228,16419,1200
QLD,Groom,-27.484,151.653,QLD,Herbert,-19.208,146.616,1322702,52184
QLD,Groom,-27.484,151.653,QLD,Hinkler,-25.183,152.385,358058,14729
QLD,Groom,-27.484,151.653,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Groom,-27.484,151.653,QLD,Leichhardt,-14.357,143.121,2193041,108246
QLD,Groom,-27.484,151.653,QLD,Lilley,-27.377,153.071,176245,8116
QLD,Groom,-27.484,151.653,QLD,Longman,-27.014,152.895,204435,9456
QLD,Groom,-27.484,151.653,QLD,Maranoa,-25.807,144.718,900804,48051
QLD,Groom,-27.484,151.653,QLD,McPherson,-28.148,153.399,238314,10377
QLD,Groom,-27.484,151.653,QLD,Moncrieff,-28.008,153.385,217751,9745
QLD,Groom,-27.484,151.653,QLD,Moreton,-27.564,153.031,156368,7284
QLD,Groom,-27.484,151.653,QLD,Oxley,-27.609,152.933,145358,6733
QLD,Groom,-27.484,151.653,QLD,Petrie,-27.246,153.039,193390,9358
QLD,Groom,-27.484,151.653,QLD,Rankin,-27.642,153.094,164854,7711
QLD,Groom,-27.484,151.653,QLD,Ryan,-27.470,152.851,158275,7945
QLD,Groom,-27.484,151.653,QLD,Wide Bay,-25.913,152.559,272132,11333
QLD,Groom,-27.484,151.653,QLD,Wright,-27.917,152.674,166348,7834
QLD,Groom,-27.484,151.653,QLD,Brisbane Airport,-27.394903,153.121228,178401,8122
QLD,Herbert,-19.208,146.616,QLD,Hinkler,-25.183,152.385,1084680,43351
QLD,Herbert,-19.208,146.616,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Herbert,-19.208,146.616,QLD,Leichhardt,-14.357,143.121,873564,56391
QLD,Herbert,-19.208,146.616,QLD,Lilley,-27.377,153.071,1354598,54144
QLD,Herbert,-19.208,146.616,QLD,Longman,-27.014,152.895,1322550,52912
QLD,Herbert,-19.208,146.616,QLD,Maranoa,-25.807,144.718,1091365,64451
QLD,Herbert,-19.208,146.616,QLD,McPherson,-28.148,153.399,1458016,58077
QLD,Herbert,-19.208,146.616,QLD,Moncrieff,-28.008,153.385,1437451,57445
QLD,Herbert,-19.208,146.616,QLD,Moreton,-27.564,153.031,1375147,55498
QLD,Herbert,-19.208,146.616,QLD,Oxley,-27.609,152.933,1381403,55603
QLD,Herbert,-19.208,146.616,QLD,Petrie,-27.246,153.039,1337169,53490
QLD,Herbert,-19.208,146.616,QLD,Rankin,-27.642,153.094,1387660,55443
QLD,Herbert,-19.208,146.616,QLD,Ryan,-27.470,152.851,1381164,55949
QLD,Herbert,-19.208,146.616,QLD,Wide Bay,-25.913,152.559,1175920,46842
QLD,Herbert,-19.208,146.616,QLD,Wright,-27.917,152.674,1436656,57675
QLD,Herbert,-19.208,146.616,QLD,Brisbane Airport,-27.394903,153.121228,1359912,54252
QLD,Hinkler,-25.183,152.385,QLD,Kennedy,-19.634,142.089,NONE,NONE
QLD,Hinkler,-25.183,152.385,QLD,Leichhardt,-14.357,143.121,1951954,99480
QLD,Hinkler,-25.183,152.385,QLD,Lilley,-27.377,153.071,316384,12618
QLD,Hinkler,-25.183,152.385,QLD,Longman,-27.014,152.895,284336,11387
QLD,Hinkler,-25.183,152.385,QLD,Maranoa,-25.807,144.718,1080354,54884
QLD,Hinkler,-25.183,152.385,QLD,McPherson,-28.148,153.399,419801,16552
QLD,Hinkler,-25.183,152.385,QLD,Moncrieff,-28.008,153.385,399238,15920
QLD,Hinkler,-25.183,152.385,QLD,Moreton,-27.564,153.031,336933,13972
QLD,Hinkler,-25.183,152.385,QLD,Oxley,-27.609,152.933,343188,14077
QLD,Hinkler,-25.183,152.385,QLD,Petrie,-27.246,153.039,298954,11964
QLD,Hinkler,-25.183,152.385,QLD,Rankin,-27.642,153.094,349446,13917
QLD,Hinkler,-25.183,152.385,QLD,Ryan,-27.470,152.851,342949,14424
QLD,Hinkler,-25.183,152.385,QLD,Wide Bay,-25.913,152.559,120316,4912
QLD,Hinkler,-25.183,152.385,QLD,Wright,-27.917,152.674,398441,16149
QLD,Hinkler,-25.183,152.385,QLD,Brisbane Airport,-27.394903,153.121228,321697,12726
QLD,Kennedy,-19.634,142.089,QLD,Leichhardt,-14.357,143.121,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Lilley,-27.377,153.071,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Longman,-27.014,152.895,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Maranoa,-25.807,144.718,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,McPherson,-28.148,153.399,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Moncrieff,-28.008,153.385,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Moreton,-27.564,153.031,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Oxley,-27.609,152.933,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Petrie,-27.246,153.039,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Rankin,-27.642,153.094,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Ryan,-27.470,152.851,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Wide Bay,-25.913,152.559,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Wright,-27.917,152.674,NONE,NONE
QLD,Kennedy,-19.634,142.089,QLD,Brisbane Airport,-27.394903,153.121228,NONE,NONE
QLD,Leichhardt,-14.357,143.121,QLD,Lilley,-27.377,153.071,2224987,110167
QLD,Leichhardt,-14.357,143.121,QLD,Longman,-27.014,152.895,2192940,108936
QLD,Leichhardt,-14.357,143.121,QLD,Maranoa,-25.807,144.718,1961756,120474
QLD,Leichhardt,-14.357,143.121,QLD,McPherson,-28.148,153.399,2328404,114101
QLD,Leichhardt,-14.357,143.121,QLD,Moncrieff,-28.008,153.385,2307841,113469
QLD,Leichhardt,-14.357,143.121,QLD,Moreton,-27.564,153.031,2245537,111521
QLD,Leichhardt,-14.357,143.121,QLD,Oxley,-27.609,152.933,2251793,111627
QLD,Leichhardt,-14.357,143.121,QLD,Petrie,-27.246,153.039,2207559,109513
QLD,Leichhardt,-14.357,143.121,QLD,Rankin,-27.642,153.094,2258050,111466
QLD,Leichhardt,-14.357,143.121,QLD,Ryan,-27.470,152.851,2251554,111973
QLD,Leichhardt,-14.357,143.121,QLD,Wide Bay,-25.913,152.559,2046311,102866
QLD,Leichhardt,-14.357,143.121,QLD,Wright,-27.917,152.674,2307046,113698
QLD,Leichhardt,-14.357,143.121,QLD,Brisbane Airport,-27.394903,153.121228,2230302,110275
QLD,Lilley,-27.377,153.071,QLD,Longman,-27.014,152.895,57206,2789
QLD,Lilley,-27.377,153.071,QLD,Maranoa,-25.807,144.718,1055135,55121
QLD,Lilley,-27.377,153.071,QLD,McPherson,-28.148,153.399,106809,4557
QLD,Lilley,-27.377,153.071,QLD,Moncrieff,-28.008,153.385,86246,3925
QLD,Lilley,-27.377,153.071,QLD,Moreton,-27.564,153.031,28353,1839
QLD,Lilley,-27.377,153.071,QLD,Oxley,-27.609,152.933,34609,1944
QLD,Lilley,-27.377,153.071,QLD,Petrie,-27.246,153.039,27741,1768
QLD,Lilley,-27.377,153.071,QLD,Rankin,-27.642,153.094,36455,1922
QLD,Lilley,-27.377,153.071,QLD,Ryan,-27.470,152.851,34370,2290
QLD,Lilley,-27.377,153.071,QLD,Wide Bay,-25.913,152.559,207314,8368
QLD,Lilley,-27.377,153.071,QLD,Wright,-27.917,152.674,89862,4016
QLD,Lilley,-27.377,153.071,QLD,Brisbane Airport,-27.394903,153.121228,10008,801
QLD,Longman,-27.014,152.895,QLD,Maranoa,-25.807,144.718,1051845,54343
QLD,Longman,-27.014,152.895,QLD,McPherson,-28.148,153.399,159840,6629
QLD,Longman,-27.014,152.895,QLD,Moncrieff,-28.008,153.385,139277,5997
QLD,Longman,-27.014,152.895,QLD,Moreton,-27.564,153.031,76973,4049
QLD,Longman,-27.014,152.895,QLD,Oxley,-27.609,152.933,83229,4155
QLD,Longman,-27.014,152.895,QLD,Petrie,-27.246,153.039,38994,2042
QLD,Longman,-27.014,152.895,QLD,Rankin,-27.642,153.094,89486,3995
QLD,Longman,-27.014,152.895,QLD,Ryan,-27.470,152.851,82990,4501
QLD,Longman,-27.014,152.895,QLD,Wide Bay,-25.913,152.559,172351,7045
QLD,Longman,-27.014,152.895,QLD,Wright,-27.917,152.674,138482,6227
QLD,Longman,-27.014,152.895,QLD,Brisbane Airport,-27.394903,153.121228,61739,2803
QLD,Maranoa,-25.807,144.718,QLD,McPherson,-28.148,153.399,1119460,57257
QLD,Maranoa,-25.807,144.718,QLD,Moncrieff,-28.008,153.385,1098897,56626
QLD,Maranoa,-25.807,144.718,QLD,Moreton,-27.564,153.031,1037514,54164
QLD,Maranoa,-25.807,144.718,QLD,Oxley,-27.609,152.933,1026504,53614
QLD,Maranoa,-25.807,144.718,QLD,Petrie,-27.246,153.039,1080303,55684
QLD,Maranoa,-25.807,144.718,QLD,Rankin,-27.642,153.094,1046000,54592
QLD,Maranoa,-25.807,144.718,QLD,Ryan,-27.470,152.851,1039421,54825
QLD,Maranoa,-25.807,144.718,QLD,Wide Bay,-25.913,152.559,1035766,52843
QLD,Maranoa,-25.807,144.718,QLD,Wright,-27.917,152.674,1047494,54715
QLD,Maranoa,-25.807,144.718,QLD,Brisbane Airport,-27.394903,153.121228,1059547,55003
QLD,McPherson,-28.148,153.399,QLD,Moncrieff,-28.008,153.385,27701,1881
QLD,McPherson,-28.148,153.399,QLD,Moreton,-27.564,153.031,86278,4057
QLD,McPherson,-28.148,153.399,QLD,Oxley,-27.609,152.933,91247,3830
QLD,McPherson,-28.148,153.399,QLD,Petrie,-27.246,153.039,125528,5478
QLD,McPherson,-28.148,153.399,QLD,Rankin,-27.642,153.094,75224,3478
QLD,McPherson,-28.148,153.399,QLD,Ryan,-27.470,152.851,116010,5242
QLD,McPherson,-28.148,153.399,QLD,Wide Bay,-25.913,152.559,305101,12078
QLD,McPherson,-28.148,153.399,QLD,Wright,-27.917,152.674,117474,5812
QLD,McPherson,-28.148,153.399,QLD,Brisbane Airport,-27.394903,153.121228,101916,4262
QLD,Moncrieff,-28.008,153.385,QLD,Moreton,-27.564,153.031,70765,3531
QLD,Moncrieff,-28.008,153.385,QLD,Oxley,-27.609,152.933,75734,3305
QLD,Moncrieff,-28.008,153.385,QLD,Petrie,-27.246,153.039,110016,4953
QLD,Moncrieff,-28.008,153.385,QLD,Rankin,-27.642,153.094,59711,2952
QLD,Moncrieff,-28.008,153.385,QLD,Ryan,-27.470,152.851,100497,4716
QLD,Moncrieff,-28.008,153.385,QLD,Wide Bay,-25.913,152.559,289588,11553
QLD,Moncrieff,-28.008,153.385,QLD,Wright,-27.917,152.674,102543,5247
QLD,Moncrieff,-28.008,153.385,QLD,Brisbane Airport,-27.394903,153.121228,86403,3736
QLD,Moreton,-27.564,153.031,QLD,Oxley,-27.609,152.933,14414,1015
QLD,Moreton,-27.564,153.031,QLD,Petrie,-27.246,153.039,42203,3087
QLD,Moreton,-27.564,153.031,QLD,Rankin,-27.642,153.094,14227,1254
QLD,Moreton,-27.564,153.031,QLD,Ryan,-27.470,152.851,31541,2051
QLD,Moreton,-27.564,153.031,QLD,Wide Bay,-25.913,152.559,221775,9686
QLD,Moreton,-27.564,153.031,QLD,Wright,-27.917,152.674,69667,3087
QLD,Moreton,-27.564,153.031,QLD,Brisbane Airport,-27.394903,153.121228,27213,1851
QLD,Oxley,-27.609,152.933,QLD,Petrie,-27.246,153.039,51757,3173
QLD,Oxley,-27.609,152.933,QLD,Rankin,-27.642,153.094,21265,1250
QLD,Oxley,-27.609,152.933,QLD,Ryan,-27.470,152.851,26702,1861
QLD,Oxley,-27.609,152.933,QLD,Wide Bay,-25.913,152.559,231329,9773
QLD,Oxley,-27.609,152.933,QLD,Wright,-27.917,152.674,58885,2623
QLD,Oxley,-27.609,152.933,QLD,Brisbane Airport,-27.394903,153.121228,36767,1938
QLD,Petrie,-27.246,153.039,QLD,Rankin,-27.642,153.094,57638,2882
QLD,Petrie,-27.246,153.039,QLD,Ryan,-27.470,152.851,51140,3389
QLD,Petrie,-27.246,153.039,QLD,Wide Bay,-25.913,152.559,187593,7611
QLD,Petrie,-27.246,153.039,QLD,Wright,-27.917,152.674,106632,5114
QLD,Petrie,-27.246,153.039,QLD,Brisbane Airport,-27.394903,153.121228,29888,1691
QLD,Rankin,-27.642,153.094,QLD,Ryan,-27.470,152.851,46834,2857
QLD,Rankin,-27.642,153.094,QLD,Wide Bay,-25.913,152.559,237950,9572
QLD,Rankin,-27.642,153.094,QLD,Wright,-27.917,152.674,78936,3689
QLD,Rankin,-27.642,153.094,QLD,Brisbane Airport,-27.394903,153.121228,34765,1756
QLD,Ryan,-27.470,152.851,QLD,Wide Bay,-25.913,152.559,231089,10035
QLD,Ryan,-27.470,152.851,QLD,Wright,-27.917,152.674,81830,3960
QLD,Ryan,-27.470,152.851,QLD,Brisbane Airport,-27.394903,153.121228,36527,2200
QLD,Wide Bay,-25.913,152.559,QLD,Wright,-27.917,152.674,286899,11867
QLD,Wide Bay,-25.913,152.559,QLD,Brisbane Airport,-27.394903,153.121228,210157,8443
QLD,Wright,-27.917,152.674,QLD,Brisbane Airport,-27.394903,153.121228,91956,3957
SA,Adelaide,-34.907,138.602,SA,Barker,-35.532,140.204,187238,8613
SA,Adelaide,-34.907,138.602,SA,Boothby,-35.012,138.596,12994,1555
SA,Adelaide,-34.907,138.602,SA,Grey,-29.604,135.454,796609,31187
SA,Adelaide,-34.907,138.602,SA,Hindmarsh,-34.936,138.528,9779,1188
SA,Adelaide,-34.907,138.602,SA,Kingston,-35.201,138.535,42750,2906
